V_P1,V_P2,current,charge (space separated),state,sensor_1,sensor_2
-0.016161616,-0.096969697,2.18E-17,0,1,0.008650422,0.008650422
-0.016161616,-0.101010101,2.63E-15,0,1,0.008556472,0.008556472
-0.016161616,-0.105050505,2.34E-13,0,1,0.008462523,0.008462523
-0.016161616,-0.109090909,1.63E-11,0,1,0.008368573,0.008368573
-0.016161616,-0.113131313,7.21E-10,0,1,0.008274624,0.008274624
-0.016161616,-0.117171717,9.10E-11,1,1,0.02379805,0.028180674
-0.016161616,-0.121212121,1.46E-12,1,1,0.023704101,0.028086725
-0.016161616,-0.125252525,1.37E-14,1,1,0.023610151,0.027992775
-0.016161616,-0.129292929,1.88E-16,1,1,0.023516202,0.027898825
-0.016161616,-0.133333333,2.75E-18,1,1,0.023422252,0.027804876
-0.016161616,-0.137373737,2.51E-20,1,1,0.023328303,0.027710926
-0.016161616,-0.141414141,2.03E-20,1,1,0.023234353,0.027616977
-0.016161616,-0.145454545,4.05E-18,1,1,0.023140403,0.027523027
-0.016161616,-0.149494949,7.22E-16,1,1,0.023046454,0.027429078
-0.016161616,-0.153535354,1.15E-13,1,1,0.022952504,0.027335128
-0.016161616,-0.157575758,5.07E-11,1,1,0.022858555,0.027241178
-0.016161616,-0.161616162,3.23E-09,1,1,0.022764605,0.027147229
-0.016161616,-0.165656566,2.35E-10,2,1,0.038288032,0.047053279
-0.016161616,-0.16969697,2.02E-12,2,1,0.038194082,0.04695933
-0.016161616,-0.173737374,1.44E-14,2,1,0.038100133,0.04686538
-0.016161616,-0.177777778,4.95E-17,2,1,0.038006183,0.046771431
-0.016161616,-0.181818182,4.44E-19,2,1,0.037912233,0.046677481
-0.016161616,-0.185858586,1.77E-17,2,1,0.037818284,0.046583532
-0.016161616,-0.18989899,3.97E-15,2,1,0.037724334,0.046489582
-0.016161616,-0.193939394,9.43E-13,2,1,0.037630385,0.046395632
-0.016161616,-0.197979798,5.67E-10,2,1,0.037536435,0.046301683
-0.016161616,-0.202020202,8.55E-09,3,1,0.053059862,0.066207733
-0.016161616,-0.206060606,1.06E-10,3,1,0.052965912,0.066113784
-0.016161616,-0.21010101,6.27E-13,3,1,0.052871963,0.066019834
-0.016161616,-0.214141414,3.89E-15,3,1,0.052778013,0.065925885
-0.016161616,-0.218181818,2.55E-17,3,1,0.052684064,0.065831935
-0.016161616,-0.222222222,6.96E-17,3,1,0.052590114,0.065737985
-0.016161616,-0.226262626,6.69E-14,3,1,0.052496164,0.065644036
-0.016161616,-0.23030303,1.92E-11,3,1,0.052402215,0.065550086
-0.016161616,-0.234343434,4.71E-09,3,1,0.052308265,0.065456137
-0.016161616,-0.238383838,1.45E-08,4,1,0.067831692,0.085362187
-0.016161616,-0.242424242,1.06E-10,4,1,0.067737742,0.085268238
-0.016161616,-0.246464646,5.78E-13,4,1,0.067643793,0.085174288
-0.016161616,-0.250505051,2.27E-15,4,1,0.067549843,0.085080338
-0.016161616,-0.254545455,6.80E-17,4,1,0.067455894,0.084986389
-0.016161616,-0.258585859,7.65E-14,4,1,0.067361944,0.084892439
-0.016161616,-0.262626263,2.50E-11,4,1,0.067267994,0.08479849
-0.016161616,-0.266666667,7.50E-09,4,1,0.067174045,0.08470454
-0.016161616,-0.270707071,6.88E-08,5,1,0.082697471,0.104610591
-0.016161616,-0.274747475,5.46E-10,5,1,0.082603522,0.104516641
-0.016161616,-0.278787879,2.45E-12,5,1,0.082509572,0.104422691
-0.016161616,-0.282828283,5.83E-15,5,1,0.082415623,0.104328742
-0.016161616,-0.286868687,9.61E-16,5,1,0.082321673,0.104234792
-0.016161616,-0.290909091,2.77E-13,5,1,0.082227724,0.104140843
-0.016161616,-0.294949495,4.15E-10,5,1,0.082133774,0.104046893
-0.016161616,-0.298989899,8.39E-08,5,1,0.082039825,0.103952944
-0.016161616,-0.303030303,1.96E-08,6,1,0.097563251,0.123858994
-0.016161616,-0.307070707,8.03E-11,6,1,0.097469302,0.123765044
-0.016161616,-0.311111111,3.12E-13,6,1,0.097375352,0.123671095
-0.016161616,-0.315151515,3.68E-09,0,0,0,0
-0.016161616,-0.319191919,3.81E-09,0,0,0,0
-0.016161616,-0.323232323,4.03E-09,0,0,0,0
-0.016161616,-0.327272727,4.27E-09,0,0,0,0
-0.016161616,-0.331313131,4.25E-09,0,0,0,0
-0.016161616,-0.335353535,4.39E-09,0,0,0,0
-0.016161616,-0.339393939,4.46E-09,0,0,0,0
-0.016161616,-0.343434343,4.37E-09,0,0,0,0
-0.016161616,-0.347474747,4.35E-09,0,0,0,0
-0.016161616,-0.351515152,9.21E-16,0,1,0.002731599,0.002731599
-0.016161616,-0.355555556,1.03E-11,0,1,0.00263765,0.00263765
-0.016161616,-0.35959596,2.77E-08,0,1,0.0025437,0.0025437
-0.016161616,-0.363636364,1.18E-06,0,1,0.00244975,0.00244975
-0.016161616,-0.367676768,2.60E-06,0,1,0.002355801,0.002355801
-0.016161616,-0.371717172,1.14E-07,1,1,0.02205358,0.018995882
-0.016161616,-0.375757576,2.91E-09,1,1,0.021959631,0.018901932
-0.016161616,-0.37979798,7.51E-10,1,1,0.021792056,0.01899347
-0.016161616,-0.383838384,1.98E-11,1,1,0.021698106,0.01889952
-0.016161616,-0.387878788,5.91E-13,1,1,0.021604156,0.018805571
-0.016161616,-0.391919192,1.85E-14,1,1,0.021510207,0.018711621
-0.016161616,-0.395959596,6.31E-16,1,1,0.021416257,0.018617672
-0.016161616,-0.4,3.62E-08,0,0,0,0
-0.02020202,0,3.51E-18,0,0,0,0
-0.02020202,-0.004040404,4.80E-18,0,0,0,0
-0.02020202,-0.008080808,6.61E-18,0,0,0,0
-0.02020202,-0.012121212,9.22E-18,0,0,0,0
-0.02020202,-0.016161616,1.27E-17,0,0,0,0
-0.02020202,-0.02020202,1.84E-17,0,0,0,0
-0.02020202,-0.024242424,2.58E-17,0,0,0,0
-0.02020202,-0.028282828,3.64E-17,0,0,0,0
-0.02020202,-0.032323232,5.19E-17,0,0,0,0
-0.02020202,-0.036363636,7.52E-17,0,0,0,0
-0.02020202,-0.04040404,1.09E-16,0,0,0,0
-0.02020202,-0.044444444,1.54E-16,0,0,0,0
-0.02020202,-0.048484848,2.36E-16,0,0,0,0
-0.02020202,-0.052525253,3.74E-16,0,0,0,0
-0.02020202,-0.056565657,5.73E-16,0,0,0,0
-0.02020202,-0.060606061,9.07E-16,0,0,0,0
-0.02020202,-0.064646465,1.50E-15,0,0,0,0
-0.02020202,-0.068686869,5.16E-32,0,1,0.009292713,0.009292713
-0.02020202,-0.072727273,2.29E-29,0,1,0.009198763,0.009198763
-0.02020202,-0.076767677,1.01E-27,0,1,0.009104814,0.009104814
-0.02020202,-0.080808081,3.95E-25,0,1,0.009010864,0.009010864
-0.02020202,-0.084848485,7.09E-23,0,1,0.008916915,0.008916915
-0.02020202,-0.088888889,5.24E-21,0,1,0.008822965,0.008822965
-0.02020202,-0.092929293,8.32E-19,0,1,0.008729015,0.008729015
-0.02020202,-0.096969697,6.74E-17,0,1,0.008635066,0.008635066
-0.02020202,-0.101010101,8.81E-15,0,1,0.008541116,0.008541116
-0.02020202,-0.105050505,7.77E-13,0,1,0.008447167,0.008447167
-0.02020202,-0.109090909,8.65E-11,0,1,0.008353217,0.008353217
-0.02020202,-0.113131313,1.12E-09,0,1,0.008259268,0.008259268
-0.02020202,-0.117171717,5.70E-11,1,1,0.023782694,0.028165318
-0.02020202,-0.121212121,5.71E-13,1,1,0.023688745,0.028071368
-0.02020202,-0.125252525,7.88E-15,1,1,0.023594795,0.027977419
-0.02020202,-0.129292929,1.10E-16,1,1,0.023500845,0.027883469
-0.02020202,-0.133333333,1.67E-18,1,1,0.023406896,0.02778952
-0.02020202,-0.137373737,1.44E-20,1,1,0.023312946,0.02769557
-0.02020202,-0.141414141,9.25E-20,1,1,0.023218997,0.027601621
-0.02020202,-0.145454545,1.82E-17,1,1,0.023125047,0.027507671
-0.02020202,-0.149494949,3.21E-15,1,1,0.023031098,0.027413721
-0.02020202,-0.153535354,1.22E-12,1,1,0.022937148,0.027319772
-0.02020202,-0.157575758,2.37E-10,1,1,0.022843198,0.027225822
-0.02020202,-0.161616162,4.91E-09,1,1,0.022749249,0.027131873
-0.02020202,-0.165656566,1.19E-10,2,1,0.038272675,0.047037923
-0.02020202,-0.16969697,9.38E-13,2,1,0.038178726,0.046943974
-0.02020202,-0.173737374,3.27E-15,2,1,0.038084776,0.046850024
-0.02020202,-0.177777778,2.28E-17,2,1,0.037990827,0.046756074
-0.02020202,-0.181818182,5.97E-19,2,1,0.037896877,0.046662125
-0.02020202,-0.185858586,1.02E-16,2,1,0.037802928,0.046568175
-0.02020202,-0.18989899,2.26E-14,2,1,0.037708978,0.046474226
-0.02020202,-0.193939394,4.68E-12,2,1,0.037615029,0.046380276
-0.02020202,-0.197979798,2.80E-09,2,1,0.037521079,0.046286327
-0.02020202,-0.202020202,6.15E-09,3,1,0.053044506,0.066192377
-0.02020202,-0.206060606,4.63E-11,3,1,0.052950556,0.066098427
-0.02020202,-0.21010101,2.80E-13,3,1,0.052856606,0.066004478
-0.02020202,-0.214141414,1.78E-15,3,1,0.052762657,0.065910528
-0.02020202,-0.218181818,1.13E-17,3,1,0.052668707,0.065816579
-0.02020202,-0.222222222,1.45E-15,3,1,0.052574758,0.065722629
-0.02020202,-0.226262626,4.40E-13,3,1,0.052480808,0.06562868
-0.02020202,-0.23030303,1.27E-10,3,1,0.052386859,0.06553473
-0.02020202,-0.234343434,2.39E-08,3,1,0.052292909,0.06544078
-0.02020202,-0.238383838,8.07E-09,4,1,0.067816336,0.085346831
-0.02020202,-0.242424242,4.84E-11,4,1,0.067722386,0.085252881
-0.02020202,-0.246464646,2.66E-13,4,1,0.067628436,0.085158932
-0.02020202,-0.250505051,9.68E-16,4,1,0.067534487,0.085064982
-0.02020202,-0.254545455,1.67E-15,4,1,0.067440537,0.084971033
-0.02020202,-0.258585859,5.13E-13,4,1,0.067346588,0.084877083
-0.02020202,-0.262626263,1.55E-10,4,1,0.067252638,0.084783133
-0.02020202,-0.266666667,3.54E-08,4,1,0.067158689,0.084689184
-0.02020202,-0.270707071,2.82E-08,5,1,0.082682115,0.104595234
-0.02020202,-0.274747475,1.39E-10,5,1,0.082588166,0.104501285
-0.02020202,-0.278787879,6.15E-13,5,1,0.082494216,0.104407335
-0.02020202,-0.282828283,1.50E-15,5,1,0.082400267,0.104313386
-0.02020202,-0.286868687,4.74E-15,5,1,0.082306317,0.104219436
-0.02020202,-0.290909091,7.25E-12,5,1,0.082212367,0.104125486
-0.02020202,-0.294949495,2.28E-09,5,1,0.082118418,0.104031537
-0.02020202,-0.298989899,1.72E-07,5,1,0.082024468,0.103937587
-0.02020202,-0.303030303,4.31E-09,6,1,0.097547895,0.123843638
-0.02020202,-0.307070707,1.66E-11,6,1,0.097453945,0.123749688
-0.02020202,-0.311111111,6.44E-14,6,1,0.097359996,0.123655739
-0.02020202,-0.315151515,3.68E-09,0,0,0,0
-0.02020202,-0.319191919,3.85E-09,0,0,0,0
-0.02020202,-0.323232323,3.87E-09,0,0,0,0
-0.02020202,-0.327272727,4.01E-09,0,0,0,0
-0.02020202,-0.331313131,2.42E-18,0,1,0.003185991,0.003185991
-0.02020202,-0.335353535,4.99E-14,0,1,0.003092041,0.003092041
-0.02020202,-0.339393939,1.90E-10,0,1,0.002998092,0.002998092
-0.02020202,-0.343434343,1.06E-08,0,1,0.002904142,0.002904142
-0.02020202,-0.347474747,4.44E-07,0,1,0.002810193,0.002810193
-0.02020202,-0.351515152,1.20E-06,0,1,0.002716243,0.002716243
-0.02020202,-0.355555556,3.58E-06,0,1,0.002622293,0.002622293
-0.02020202,-0.35959596,2.03E-08,1,1,0.022383019,0.019076195
-0.02020202,-0.363636364,5.60E-09,1,1,0.02228907,0.018982245
-0.02020202,-0.367676768,1.79E-10,1,1,0.02219512,0.018888296
-0.02020202,-0.371717172,4.54E-11,1,1,0.022038224,0.018980525
-0.02020202,-0.375757576,1.53E-12,1,1,0.021944274,0.018886576
-0.02020202,-0.37979798,3.51E-13,1,1,0.021850325,0.018792626
-0.02020202,-0.383838384,1.19E-14,1,1,0.021756375,0.018698677
-0.02020202,-0.387878788,4.75E-16,1,1,0.021662426,0.018604727
-0.02020202,-0.391919192,2.26E-16,1,1,0.021494851,0.018696265
-0.02020202,-0.395959596,4.42E-08,0,0,0,0
-0.02020202,-0.4,4.44E-08,0,0,0,0
-0.024242424,0,4.83E-18,0,0,0,0
-0.024242424,-0.004040404,6.62E-18,0,0,0,0
-0.024242424,-0.008080808,9.80E-18,0,0,0,0
-0.024242424,-0.012121212,1.38E-17,0,0,0,0
-0.024242424,-0.016161616,1.88E-17,0,0,0,0
-0.024242424,-0.02020202,2.72E-17,0,0,0,0
-0.024242424,-0.024242424,3.80E-17,0,0,0,0
-0.024242424,-0.028282828,5.38E-17,0,0,0,0
-0.024242424,-0.032323232,7.68E-17,0,0,0,0
-0.024242424,-0.036363636,1.11E-16,0,0,0,0
-0.024242424,-0.04040404,1.61E-16,0,0,0,0
-0.024242424,-0.044444444,2.43E-16,0,0,0,0
-0.024242424,-0.048484848,3.59E-16,0,0,0,0
-0.024242424,-0.052525253,5.40E-16,0,0,0,0
-0.024242424,-0.056565657,8.33E-16,0,0,0,0
-0.024242424,-0.060606061,1.33E-15,0,0,0,0
-0.024242424,-0.064646465,2.22E-15,0,0,0,0
-0.024242424,-0.068686869,1.00E-31,0,1,0.009277357,0.009277357
-0.024242424,-0.072727273,6.50E-29,0,1,0.009183407,0.009183407
-0.024242424,-0.076767677,1.61E-26,0,1,0.009089457,0.009089457
-0.024242424,-0.080808081,1.10E-24,0,1,0.008995508,0.008995508
-0.024242424,-0.084848485,2.26E-22,0,1,0.008901558,0.008901558
-0.024242424,-0.088888889,3.12E-20,0,1,0.008807609,0.008807609
-0.024242424,-0.092929293,2.74E-18,0,1,0.008713659,0.008713659
-0.024242424,-0.096969697,3.36E-16,0,1,0.00861971,0.00861971
-0.024242424,-0.101010101,2.99E-14,0,1,0.00852576,0.00852576
-0.024242424,-0.105050505,2.63E-12,0,1,0.00843181,0.00843181
-0.024242424,-0.109090909,2.81E-10,0,1,0.008337861,0.008337861
-0.024242424,-0.113131313,1.23E-09,1,1,0.023861287,0.028243911
-0.024242424,-0.117171717,3.86E-11,1,1,0.023767338,0.028149962
-0.024242424,-0.121212121,3.42E-13,1,1,0.023673388,0.028056012
-0.024242424,-0.125252525,4.66E-15,1,1,0.023579439,0.027962063
-0.024242424,-0.129292929,6.69E-17,1,1,0.023485489,0.027868113
-0.024242424,-0.133333333,9.15E-19,1,1,0.02339154,0.027774163
-0.024242424,-0.137373737,9.98E-21,1,1,0.02329759,0.027680214
-0.024242424,-0.141414141,4.26E-19,1,1,0.02320364,0.027586264
-0.024242424,-0.145454545,8.11E-17,1,1,0.023109691,0.027492315
-0.024242424,-0.149494949,1.34E-14,1,1,0.023015741,0.027398365
-0.024242424,-0.153535354,5.62E-12,1,1,0.022921792,0.027304416
-0.024242424,-0.157575758,9.99E-10,1,1,0.022827842,0.027210466
-0.024242424,-0.161616162,4.53E-09,2,1,0.038351269,0.047116516
-0.024242424,-0.165656566,5.93E-11,2,1,0.038257319,0.047022567
-0.024242424,-0.16969697,4.43E-13,2,1,0.03816337,0.046928617
-0.024242424,-0.173737374,1.52E-15,2,1,0.03806942,0.046834668
-0.024242424,-0.177777778,1.09E-17,2,1,0.037975471,0.046740718
-0.024242424,-0.181818182,2.39E-18,2,1,0.037881521,0.046646769
-0.024242424,-0.185858586,5.43E-16,2,1,0.037787571,0.046552819
-0.024242424,-0.18989899,1.21E-13,2,1,0.037693622,0.046458869
-0.024242424,-0.193939394,8.13E-11,2,1,0.037599672,0.04636492
-0.024242424,-0.197979798,1.36E-08,2,1,0.037505723,0.04627097
-0.024242424,-0.202020202,3.34E-09,3,1,0.053029149,0.066177021
-0.024242424,-0.206060606,2.13E-11,3,1,0.0529352,0.066083071
-0.024242424,-0.21010101,1.33E-13,3,1,0.05284125,0.065989122
-0.024242424,-0.214141414,8.86E-16,3,1,0.052747301,0.065895172
-0.024242424,-0.218181818,1.44E-17,3,1,0.052653351,0.065801222
-0.024242424,-0.222222222,1.08E-14,3,1,0.052559401,0.065707273
-0.024242424,-0.226262626,3.03E-12,3,1,0.052465452,0.065613323
-0.024242424,-0.23030303,8.16E-10,3,1,0.052371502,0.065519374
-0.024242424,-0.234343434,6.78E-08,3,1,0.052277553,0.065425424
-0.024242424,-0.238383838,3.07E-09,4,1,0.067800979,0.085331475
-0.024242424,-0.242424242,1.59E-11,4,1,0.06770703,0.085237525
-0.024242424,-0.246464646,8.50E-14,4,1,0.06761308,0.085143576
-0.024242424,-0.250505051,1.21E-16,4,1,0.067519131,0.085049626
-0.024242424,-0.254545455,8.98E-15,4,1,0.067425181,0.084955676
-0.024242424,-0.258585859,2.76E-12,4,1,0.067331232,0.084861727
-0.024242424,-0.262626263,7.81E-10,4,1,0.067237282,0.084767777
-0.024242424,-0.266666667,1.02E-07,4,1,0.067143332,0.084673828
-0.024242424,-0.270707071,7.76E-09,5,1,0.082666759,0.104579878
-0.024242424,-0.274747475,3.36E-11,5,1,0.082572809,0.104485929
-0.024242424,-0.278787879,1.49E-13,5,1,0.08247886,0.104391979
-0.024242424,-0.282828283,4.37E-16,5,1,0.08238491,0.104298029
-0.024242424,-0.286868687,1.18E-13,5,1,0.082290961,0.10420408
-0.024242424,-0.290909091,3.69E-11,5,1,0.082197011,0.10411013
-0.024242424,-0.294949495,1.09E-08,5,1,0.082103062,0.104016181
-0.024242424,-0.298989899,1.24E-07,6,1,0.097626488,0.123922231
-0.024242424,-0.303030303,8.82E-10,6,1,0.097532539,0.123828282
-0.024242424,-0.307070707,1.60E-17,0  6,2,0.097438589,0.123734332
-0.024242424,-0.311111111,8.78E-15,0,1,0.003640382,0.003640382
-0.024242424,-0.315151515,1.80E-14,0,1,0.003546433,0.003546433
-0.024242424,-0.319191919,1.45E-12,0,1,0.003452483,0.003452483
-0.024242424,-0.323232323,2.06E-09,0,1,0.003358534,0.003358534
-0.024242424,-0.327272727,5.44E-09,0,1,0.003264584,0.003264584
-0.024242424,-0.331313131,2.11E-07,0,1,0.003170635,0.003170635
-0.024242424,-0.335353535,3.64E-06,0,1,0.003076685,0.003076685
-0.024242424,-0.339393939,5.10E-06,0,1,0.002982735,0.002982735
-0.024242424,-0.343434343,8.32E-07,1,1,0.022795413,0.019250098
-0.024242424,-0.347474747,2.73E-07,1,1,0.022701463,0.019156148
-0.024242424,-0.351515152,9.06E-09,1,1,0.022607513,0.019062199
-0.024242424,-0.355555556,2.47E-09,1,1,0.022513564,0.018968249
-0.024242424,-0.35959596,1.23E-11,1,1,0.022367663,0.019060839
-0.024242424,-0.363636364,3.02E-12,1,1,0.022273714,0.018966889
-0.024242424,-0.367676768,1.23E-13,1,1,0.022179764,0.01887294
-0.024242424,-0.371717172,2.80E-14,1,1,0.022085815,0.01877899
-0.024242424,-0.375757576,1.20E-15,1,1,0.021991865,0.01868504
-0.024242424,-0.37979798,3.11E-16,1,1,0.021897915,0.018591091
-0.024242424,-0.383838384,5.55E-15,1,1,0.021741019,0.018683321
-0.024242424,-0.387878788,3.11E-14,1,1,0.021647069,0.018589371
-0.024242424,-0.391919192,4.69E-08,0,0,0,0
-0.024242424,-0.395959596,4.76E-08,0,0,0,0
-0.024242424,-0.4,4.83E-08,0,0,0,0
-0.028282828,0,7.14E-18,0,0,0,0
-0.028282828,-0.004040404,9.84E-18,0,0,0,0
-0.028282828,-0.008080808,1.37E-17,0,0,0,0
-0.028282828,-0.012121212,1.95E-17,0,0,0,0
-0.028282828,-0.016161616,2.62E-17,0,0,0,0
-0.028282828,-0.02020202,3.83E-17,0,0,0,0
-0.028282828,-0.024242424,5.38E-17,0,0,0,0
-0.028282828,-0.028282828,7.63E-17,0,0,0,0
-0.028282828,-0.032323232,1.09E-16,0,0,0,0
-0.028282828,-0.036363636,1.60E-16,0,0,0,0
-0.028282828,-0.04040404,2.30E-16,0,0,0,0
-0.028282828,-0.044444444,3.50E-16,0,0,0,0
-0.028282828,-0.048484848,5.21E-16,0,0,0,0
-0.028282828,-0.052525253,7.89E-16,0,0,0,0
-0.028282828,-0.056565657,1.23E-15,0,0,0,0
-0.028282828,-0.060606061,1.99E-15,0,0,0,0
-0.028282828,-0.064646465,3.26E-15,0,0,0,0
-0.028282828,-0.068686869,2.19E-31,0,1,0.009262,0.009262
-0.028282828,-0.072727273,1.84E-28,0,1,0.009168051,0.009168051
-0.028282828,-0.076767677,5.00E-26,0,1,0.009074101,0.009074101
-0.028282828,-0.080808081,3.03E-24,0,1,0.008980152,0.008980152
-0.028282828,-0.084848485,7.26E-22,0,1,0.008886202,0.008886202
-0.028282828,-0.088888889,1.07E-19,0,1,0.008792252,0.008792252
-0.028282828,-0.092929293,9.14E-18,0,1,0.008698303,0.008698303
-0.028282828,-0.096969697,1.18E-15,0,1,0.008604353,0.008604353
-0.028282828,-0.101010101,1.03E-13,0,1,0.008510404,0.008510404
-0.028282828,-0.105050505,8.62E-12,0,1,0.008416454,0.008416454
-0.028282828,-0.109090909,8.49E-10,0,1,0.008322505,0.008322505
-0.028282828,-0.113131313,1.07E-09,1,1,0.023845931,0.028228555
-0.028282828,-0.117171717,2.32E-11,1,1,0.023751982,0.028134605
-0.028282828,-0.121212121,2.00E-13,1,1,0.023658032,0.028040656
-0.028282828,-0.125252525,2.79E-15,1,1,0.023564083,0.027946706
-0.028282828,-0.129292929,4.08E-17,1,1,0.023470133,0.027852757
-0.028282828,-0.133333333,3.67E-19,1,1,0.023376183,0.027758807
-0.028282828,-0.137373737,1.38E-20,1,1,0.023282234,0.027664858
-0.028282828,-0.141414141,1.95E-18,1,1,0.023188284,0.027570908
-0.028282828,-0.145454545,3.67E-16,1,1,0.023094335,0.027476959
-0.028282828,-0.149494949,1.36E-13,1,1,0.023000385,0.027383009
-0.028282828,-0.153535354,2.68E-11,1,1,0.022906436,0.027289059
-0.028282828,-0.157575758,3.93E-09,1,1,0.022812486,0.02719511
-0.028282828,-0.161616162,3.10E-09,2,1,0.038335913,0.04710116
-0.028282828,-0.165656566,3.09E-11,2,1,0.038241963,0.047007211
-0.028282828,-0.16969697,1.06E-13,2,1,0.038148013,0.046913261
-0.028282828,-0.173737374,7.48E-16,2,1,0.038054064,0.046819312
-0.028282828,-0.177777778,5.57E-18,2,1,0.037960114,0.046725362
-0.028282828,-0.181818182,1.33E-17,2,1,0.037866165,0.046631412
-0.028282828,-0.185858586,3.15E-15,2,1,0.037772215,0.046537463
-0.028282828,-0.18989899,6.78E-13,2,1,0.037678266,0.046443513
-0.028282828,-0.193939394,5.16E-10,2,1,0.037584316,0.046349564
-0.028282828,-0.197979798,3.97E-08,2,1,0.037490366,0.046255614
-0.028282828,-0.202020202,1.81E-09,3,1,0.053013793,0.066161665
-0.028282828,-0.206060606,1.08E-11,3,1,0.052919844,0.066067715
-0.028282828,-0.21010101,6.71E-14,3,1,0.052825894,0.065973765
-0.028282828,-0.214141414,3.57E-16,3,1,0.052731944,0.065879816
-0.028282828,-0.218181818,1.94E-16,3,1,0.052637995,0.065785866
-0.028282828,-0.222222222,5.70E-14,3,1,0.052544045,0.065691917
-0.028282828,-0.226262626,1.57E-11,3,1,0.052450096,0.065597967
-0.028282828,-0.23030303,4.02E-09,3,1,0.052356146,0.065504018
-0.028282828,-0.234343434,7.47E-08,3,1,0.052262197,0.065410068
-0.028282828,-0.238383838,9.14E-10,4,1,0.067785623,0.085316118
-0.028282828,-0.242424242,4.80E-12,4,1,0.067691674,0.085222169
-0.028282828,-0.246464646,1.69E-14,4,1,0.067597724,0.085128219
-0.028282828,-0.250505051,1.72E-16,4,1,0.067503774,0.08503427
-0.028282828,-0.254545455,4.61E-14,4,1,0.067409825,0.08494032
-0.028282828,-0.258585859,1.37E-11,4,1,0.067315875,0.084846371
-0.028282828,-0.262626263,3.74E-09,4,1,0.067221926,0.084752421
-0.028282828,-0.266666667,1.28E-07,4,1,0.067127976,0.084658471
-0.028282828,-0.270707071,1.86E-09,5,1,0.082651403,0.104564522
-0.028282828,-0.274747475,5.01E-25,0  5,2,0.082557453,0.104470572
-0.028282828,-0.278787879,6.05E-22,0  5,2,0.082463504,0.104376623
-0.028282828,-0.282828283,4.92E-19,0  5,2,0.082369554,0.104282673
-0.028282828,-0.286868687,1.80E-16,0  5,2,0.082275605,0.104188724
-0.028282828,-0.290909091,5.59E-14,0  5,2,0.082181655,0.104094774
-0.028282828,-0.294949495,9.01E-12,0  5,2,0.082087705,0.104000824
-0.028282828,-0.298989899,1.14E-12,0  6,2,0.097611132,0.123906875
-0.028282828,-0.303030303,2.62E-12,0  6,2,0.097517182,0.123812925
-0.028282828,-0.307070707,1.44E-12,0  6,2,0.097423233,0.123718976
-0.028282828,-0.311111111,2.70E-09,0,1,0.003625026,0.003625026
-0.028282828,-0.315151515,7.18E-09,0,1,0.003531077,0.003531077
-0.028282828,-0.319191919,2.42E-07,0,1,0.003437127,0.003437127
-0.028282828,-0.323232323,4.82E-06,0,1,0.003343177,0.003343177
-0.028282828,-0.327272727,2.43E-06,1,1,0.023196544,0.01942395
-0.028282828,-0.331313131,9.32E-07,1,1,0.023102595,0.01933
-0.028282828,-0.335353535,3.76E-08,1,1,0.023008645,0.01923605
-0.028282828,-0.339393939,1.09E-08,1,1,0.022914696,0.019142101
-0.028282828,-0.343434343,4.39E-10,1,1,0.022820746,0.019048151
-0.028282828,-0.347474747,1.18E-10,1,1,0.022726796,0.018954202
-0.028282828,-0.351515152,5.11E-12,1,1,0.022592157,0.019046843
-0.028282828,-0.355555556,1.26E-12,1,1,0.022498208,0.018952893
-0.028282828,-0.35959596,5.83E-14,1,1,0.022404258,0.018858943
-0.028282828,-0.363636364,1.34E-14,1,1,0.022310309,0.018764994
-0.028282828,-0.367676768,6.37E-16,1,1,0.022216359,0.018671044
-0.028282828,-0.371717172,2.74E-15,1,1,0.022122409,0.018577095
-0.028282828,-0.375757576,1.78E-13,1,1,0.021976509,0.018669684
-0.028282828,-0.37979798,1.01E-12,1,1,0.021882559,0.018575735
-0.028282828,-0.383838384,5.79E-08,0,0,0,0
-0.028282828,-0.387878788,5.85E-08,0,0,0,0
-0.028282828,-0.391919192,5.84E-08,0,0,0,0
-0.028282828,-0.395959596,5.85E-08,0,0,0,0
